filepath,label,split,humidity,temperature,ph
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1846_.jpg,Tomato septoria leaf spot,train,49.418827071851936,28.198206613828344,6.048589601201847
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot235_.jpg,Tomato septoria leaf spot,train,59.90388584688369,22.861556509534907,5.931814938434066
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1436_.jpg,Tomato septoria leaf spot,train,40.49506700519564,30.84772871477013,5.529509836345998
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1165_.jpg,Tomato septoria leaf spot,train,53.709299394806905,28.13250442979873,6.899992094599821
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1300_.jpg,Tomato septoria leaf spot,train,40.8854747823372,28.174625455540593,6.0098851593373634
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1660_.jpg,Tomato septoria leaf spot,train,50.89180147223134,22.194724165550195,5.911486635015685
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1966_-KnWp3f.jpg,Tomato septoria leaf spot,train,56.121828282680596,21.353460946085324,6.497670837143272
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2284_.jpg,Tomato septoria leaf spot,train,58.949381798793766,23.921246747809747,5.597270745300001
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1410_.jpg,Tomato septoria leaf spot,train,55.16629479150639,20.661211659114855,6.597748540592642
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot406_.jpg,Tomato septoria leaf spot,train,52.477777424245396,26.77162881823568,6.229714600678699
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot544_.jpg,Tomato septoria leaf spot,train,54.60050261942129,20.54447811586587,5.982313652609763
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2169_.jpg,Tomato septoria leaf spot,train,45.98548799569683,20.691205974762955,5.505601899941546
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot297_.jpg,Tomato septoria leaf spot,train,48.404130200086186,31.30770821634892,6.199079975671575
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1970_.jpg,Tomato septoria leaf spot,train,53.6937316521053,22.911845922357394,5.713003639881826
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2219_.jpg,Tomato septoria leaf spot,train,46.96224410861994,22.53897684798255,5.548115753753299
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1215_.jpg,Tomato septoria leaf spot,train,46.947820935016594,24.65519497831323,5.626976685131552
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1918_.jpg,Tomato septoria leaf spot,train,58.03143445454046,27.79148197139479,6.342038828781086
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1975_.jpg,Tomato septoria leaf spot,train,59.62377677002523,22.603713880597375,5.642834419530518
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot16_.jpg,Tomato septoria leaf spot,train,48.519503337398376,28.461820420317743,5.556756903853997
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1237_.jpg,Tomato septoria leaf spot,train,51.09299023756954,23.607767618817405,5.516833052954724
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2210_.jpg,Tomato septoria leaf spot,train,58.724431344390794,26.940362070788897,5.964519141116672
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1265_.jpg,Tomato septoria leaf spot,train,49.1171214898392,23.428573820059686,6.5788422205989265
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot572_.jpg,Tomato septoria leaf spot,train,58.774867099866995,33.47691215778575,6.814947712313748
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1310_.jpg,Tomato septoria leaf spot,train,55.51185261325658,27.014414723097804,6.592595636261597
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot810_.jpg,Tomato septoria leaf spot,train,50.49487001087646,24.754424690506855,6.845296364239722
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1646_.jpg,Tomato septoria leaf spot,train,44.992977831873,20.45617607377432,6.556191478728911
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1649_.jpg,Tomato septoria leaf spot,train,42.37713408172645,29.86542615876639,6.391062230484855
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot389_.jpg,Tomato septoria leaf spot,train,49.534754144344184,24.10288420504296,6.625940089091183
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1557_.jpg,Tomato septoria leaf spot,train,55.422900197448136,28.542305897418025,6.169931041748731
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot889_.jpg,Tomato septoria leaf spot,train,45.258631575020786,33.8384419640189,6.44437040040651
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2302_-dGQ5BB.jpg,Tomato septoria leaf spot,train,57.406128580317144,31.208522215360922,6.649501799722878
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1488_.jpg,Tomato septoria leaf spot,train,45.49736713151775,27.650193615038923,5.760936299060169
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2245_.jpg,Tomato septoria leaf spot,train,58.61508470770349,20.588685320049667,6.489546889368793
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot650_.jpg,Tomato septoria leaf spot,train,42.577931323104316,22.2868227926847,6.396624166980886
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1771_.jpg,Tomato septoria leaf spot,train,54.9059694907843,28.937502070794345,6.163886545562363
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1969_.jpg,Tomato septoria leaf spot,train,43.53923880993317,29.866471929618193,5.791602731869175
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot546_.jpg,Tomato septoria leaf spot,train,50.47909109327394,28.165109158073477,6.289982152180237
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot732_.jpg,Tomato septoria leaf spot,train,42.945891157066434,29.39498358880099,6.496286600251826
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1912_.jpg,Tomato septoria leaf spot,train,49.19306153266201,34.470617177143495,5.6252275783687855
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2090_.jpg,Tomato septoria leaf spot,train,53.92614850575579,27.121281611638196,6.616768649362
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2040_-dMpJ9s.jpg,Tomato septoria leaf spot,train,48.610889059269795,28.67961759253255,5.935265757216872
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot224_.jpg,Tomato septoria leaf spot,train,45.8063958578876,26.161348453542416,5.9218038187392015
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2101_.jpg,Tomato septoria leaf spot,train,56.41992395068528,25.02075122696766,6.986851443262697
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot774_.jpg,Tomato septoria leaf spot,train,57.821835618180074,29.75006257173804,6.1528055716996475
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1898_.jpg,Tomato septoria leaf spot,train,58.86915241822126,31.42541445613957,6.273772078248195
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1444_.jpg,Tomato septoria leaf spot,train,53.13506864456327,21.88273512135266,6.514012364225543
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1096_.jpg,Tomato septoria leaf spot,train,50.79177047614657,26.389281433365078,6.633029446142141
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot859_.jpg,Tomato septoria leaf spot,train,54.878350718824635,23.31319675931092,5.860379212520724
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1154_.jpg,Tomato septoria leaf spot,train,56.81496058267858,25.8346045323975,6.5920296055611445
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot369_.jpg,Tomato septoria leaf spot,train,56.444927684357665,32.887095370938184,6.505950359120304
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1013_.jpg,Tomato septoria leaf spot,train,48.82369006266872,22.84103354688707,5.552450771453812
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot892_.jpg,Tomato septoria leaf spot,train,55.25556611736661,34.460534763571694,6.304225727847574
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot681_.jpg,Tomato septoria leaf spot,train,49.17394895862857,29.7719595594622,5.622716928429414
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1793_.jpg,Tomato septoria leaf spot,train,53.12683516010283,32.48910187410405,6.029498407330367
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1242_.jpg,Tomato septoria leaf spot,train,59.643699327966914,24.866575754779813,6.591132974198464
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2337_.jpg,Tomato septoria leaf spot,train,48.35728216471284,29.707613526877275,6.184260258857725
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot830_.jpg,Tomato septoria leaf spot,train,47.12855161843932,20.95954440142716,5.679674153722802
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1510_.jpg,Tomato septoria leaf spot,train,56.26531988412694,34.18230661851225,5.912002637946911
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2004_-fHJiO5.jpg,Tomato septoria leaf spot,train,51.36413319140668,25.41553852711677,6.418590354085739
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2361_.jpg,Tomato septoria leaf spot,train,55.87347577902417,23.061824938984984,5.701609698564566
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1964_-1FPXD0.jpg,Tomato septoria leaf spot,train,59.3044357880543,28.89849893703718,5.805838072475205
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1011_.jpg,Tomato septoria leaf spot,train,50.587940122125545,33.49146281065276,6.4107868440517475
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot744_.jpg,Tomato septoria leaf spot,train,41.071879816557,31.365316366974767,5.665745118781292
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1572_.jpg,Tomato septoria leaf spot,train,42.36902324939538,34.146979002146665,5.965542160692338
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2200_.jpg,Tomato septoria leaf spot,train,41.910563739808005,33.920192379537085,5.7785263664692845
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot759_.jpg,Tomato septoria leaf spot,train,56.91919671057607,33.92894924310944,6.75047569039251
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot373_.jpg,Tomato septoria leaf spot,train,43.59483781597096,28.717740424446273,5.64937352867535
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2207_-CHt0hO.jpg,Tomato septoria leaf spot,train,42.670609630803206,31.956073583744825,6.84790388926535
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1142_.jpg,Tomato septoria leaf spot,train,50.555156715442564,26.51360603506053,6.141434586094209
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot419_.jpg,Tomato septoria leaf spot,train,41.903700289311345,31.04253092873512,5.52385808684579
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1712_.jpg,Tomato septoria leaf spot,train,44.29384106018298,30.244964707760296,6.634682189199994
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot568_.jpg,Tomato septoria leaf spot,train,46.6517836983563,21.21560794101094,6.997197454336942
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1064_.jpg,Tomato septoria leaf spot,train,54.45772476036174,29.805046218449284,6.717468836872316
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1056_.jpg,Tomato septoria leaf spot,train,40.932802881748756,22.888571466078535,6.9086448681675225
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1083_.jpg,Tomato septoria leaf spot,train,42.0753210592209,34.30627875359073,6.216551378240142
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot725_.jpg,Tomato septoria leaf spot,train,46.31205471165317,22.9756943107854,5.85024998962858
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2183_.jpg,Tomato septoria leaf spot,train,57.577440287259236,34.66592053985448,6.7964815741290465
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot31_.jpg,Tomato septoria leaf spot,train,42.69373422166938,33.59365850751941,6.299159638347252
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1582_.jpg,Tomato septoria leaf spot,train,51.66048819722269,30.243740932867087,6.669021268952028
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1849_.jpg,Tomato septoria leaf spot,train,54.49337142223541,23.516104596715113,6.623539493371562
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2017_.jpg,Tomato septoria leaf spot,train,56.34963592281977,25.39437142152369,6.087219960695038
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1170_.jpg,Tomato septoria leaf spot,train,40.580280552338536,21.673799711503495,6.466584423577561
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1630_.jpg,Tomato septoria leaf spot,train,41.182338271944545,26.678007074144606,5.5492715554147285
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1048_.jpg,Tomato septoria leaf spot,train,41.81537367198386,33.08429332890278,5.843559223342383
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2060_.jpg,Tomato septoria leaf spot,train,54.16756084108307,26.089658524765913,6.982544368480108
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot660_.jpg,Tomato septoria leaf spot,train,42.84761642094035,22.3200744778947,6.298518107306666
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1704_.jpg,Tomato septoria leaf spot,train,44.215341305220534,28.06209035251845,5.771461653122949
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot870_.jpg,Tomato septoria leaf spot,train,45.41313519396017,33.32024045384712,5.926598021995431
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1286_.jpg,Tomato septoria leaf spot,train,51.11102627771211,23.85119687527609,6.0560743814911975
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot268_.jpg,Tomato septoria leaf spot,train,53.631434186601126,30.201996183441352,6.502530736736643
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2316_-tU3s8K.jpg,Tomato septoria leaf spot,train,51.691918100538345,25.064985835131353,5.568841819652373
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1711_.jpg,Tomato septoria leaf spot,train,42.646937244112976,26.367526238788976,5.875623380652593
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2341_-VvVUrX.jpg,Tomato septoria leaf spot,train,54.27040000529857,33.758861093041105,6.694567909291976
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1812_.jpg,Tomato septoria leaf spot,train,44.894042672259744,23.5614718668494,6.269619514470371
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot152_.jpg,Tomato septoria leaf spot,train,58.82205928743063,20.91309572821191,6.971456916331033
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1074_.jpg,Tomato septoria leaf spot,train,54.34754565181655,29.64436223811297,5.792623934894084
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot415_.jpg,Tomato septoria leaf spot,train,58.35897007275756,25.294637553170265,6.805011377297989
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1440_.jpg,Tomato septoria leaf spot,train,40.769433930307834,33.71112923339747,5.692091408772362
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2056_.jpg,Tomato septoria leaf spot,train,48.11332743700414,31.311124249739997,5.875868214412949
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1924_-UpnqJ6.jpg,Tomato septoria leaf spot,train,42.452246361420904,20.846452580849522,6.7570217660113086
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2243_-jLQ3XY.jpg,Tomato septoria leaf spot,train,54.60127461656513,20.336581191609966,5.923903675269331
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1276_.jpg,Tomato septoria leaf spot,train,42.47774625624851,20.43616442981297,5.97869158524415
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2232_.jpg,Tomato septoria leaf spot,train,42.63644255144813,30.650375221255484,6.5790197881767805
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot532_.jpg,Tomato septoria leaf spot,train,49.79571158283456,20.500658390960258,6.67915316256288
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1922_.jpg,Tomato septoria leaf spot,train,48.871813262248864,24.973747167305767,5.716846607390067
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1035_.jpg,Tomato septoria leaf spot,train,42.62776345528867,27.862774925628013,5.564074420719308
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1893_.jpg,Tomato septoria leaf spot,train,45.488071023573475,27.99184125672891,6.89013371112057
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot411_.jpg,Tomato septoria leaf spot,train,58.37130716634465,20.64030549148926,5.853590059894793
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot166_.jpg,Tomato septoria leaf spot,train,58.307015203077015,34.136262505048336,5.8957533724895725
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1858_.jpg,Tomato septoria leaf spot,train,49.939829901819614,26.088094547773437,6.048533893510272
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2296_.jpg,Tomato septoria leaf spot,train,58.491842083151724,33.45652501313256,6.265081597959421
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1565_.jpg,Tomato septoria leaf spot,train,50.34760301526933,20.93591398282981,6.565434052664468
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1407_.jpg,Tomato septoria leaf spot,train,42.71375055695058,33.71766749644029,5.814792200697007
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2320_-ROgzJw.jpg,Tomato septoria leaf spot,train,53.884508169857966,28.75142826927256,6.069033651384721
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2351_.jpg,Tomato septoria leaf spot,train,43.762706478226086,20.947762934205127,6.847579259071493
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot682_.jpg,Tomato septoria leaf spot,train,54.60898780637659,22.96958472050953,6.9370185908113235
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2135_.jpg,Tomato septoria leaf spot,train,50.83104683646048,23.396387047278196,6.905659904371973
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot868_.jpg,Tomato septoria leaf spot,train,40.067492239590585,26.477915466288504,6.946601924968165
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1807_.jpg,Tomato septoria leaf spot,train,59.54248269337433,27.088056602523004,6.097580943471049
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1103_.jpg,Tomato septoria leaf spot,train,52.17445158818985,22.23399212873504,5.89604146585207
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot733_.jpg,Tomato septoria leaf spot,train,50.0257322695476,25.585760630826755,6.320184925515836
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1683_.jpg,Tomato septoria leaf spot,train,40.46560398881529,23.83846834704589,6.297940079680268
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot517_.jpg,Tomato septoria leaf spot,train,54.125740916611946,25.59906827452947,5.722802268542511
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2246_-Cg0Ycu.jpg,Tomato septoria leaf spot,train,48.21013371084244,34.50705010560139,6.960450250656024
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2334_.jpg,Tomato septoria leaf spot,train,44.05265815269001,28.67333149610675,5.7400459020043835
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1492_.jpg,Tomato septoria leaf spot,train,42.1806248307693,25.147568803246863,6.937202132848144
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1494_.jpg,Tomato septoria leaf spot,train,48.30117699772707,21.49918136683532,6.00002933323894
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot529_.jpg,Tomato septoria leaf spot,train,44.200746086943504,25.807638384292158,5.5482562887523414
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1109_.jpg,Tomato septoria leaf spot,train,47.61993685202927,24.31553978701581,6.259957503681128
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot89_.jpg,Tomato septoria leaf spot,train,55.57546238690069,26.099761009910726,6.7412484968801625
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1278_.jpg,Tomato septoria leaf spot,train,52.32858287044101,20.5079133528162,6.856477170698553
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot84_.jpg,Tomato septoria leaf spot,train,49.75469800808912,31.727396103342166,5.5059947007040275
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1633_.jpg,Tomato septoria leaf spot,train,56.93979883978683,30.365297530782236,6.826614510043539
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot171_.jpg,Tomato septoria leaf spot,train,55.262132297405806,21.945924013218296,6.209705125459873
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1032_.jpg,Tomato septoria leaf spot,train,53.16808468707927,20.756684544163306,6.263366192369182
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot820_.jpg,Tomato septoria leaf spot,train,47.04208285709476,22.894167181667825,6.147695144533092
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1987_.jpg,Tomato septoria leaf spot,train,40.31428810655288,31.178115428704867,6.855701457652028
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot834_.jpg,Tomato septoria leaf spot,train,41.335808007978684,20.328161911236357,6.58969611420754
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot336_.jpg,Tomato septoria leaf spot,train,52.87587972438613,32.582742389311385,6.792015478186336
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot911_.jpg,Tomato septoria leaf spot,train,45.449745600967184,21.08253970575186,6.95277771177989
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot202_.jpg,Tomato septoria leaf spot,train,58.753824408902105,34.96334192633597,6.942284200271762
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot495_.jpg,Tomato septoria leaf spot,train,44.01447902981437,26.898894246192675,6.319239327692584
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1586_.jpg,Tomato septoria leaf spot,train,55.15286190985081,22.352973491546265,5.850621837855914
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2347_-kHVolW.jpg,Tomato septoria leaf spot,train,53.78410827953225,29.808724566642333,6.225714954399692
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1034_.jpg,Tomato septoria leaf spot,train,43.05616896521311,34.86194207438527,6.848257169036605
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1450_.jpg,Tomato septoria leaf spot,train,57.914375412847875,34.65976521443974,6.779502306344076
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot872_.jpg,Tomato septoria leaf spot,train,40.38448646023525,34.49344308529209,5.712571834860447
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot728_.jpg,Tomato septoria leaf spot,train,57.10524221827085,24.22601658893375,5.935708137876111
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1987_-4NpNDd.jpg,Tomato septoria leaf spot,train,40.06488842969303,24.359022425372036,6.650083001707674
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2168_.jpg,Tomato septoria leaf spot,train,54.46171391885244,25.73686749699548,6.835847956031726
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1414_.jpg,Tomato septoria leaf spot,train,44.96300236179279,31.887128457690547,5.677918741292504
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2021_.jpg,Tomato septoria leaf spot,train,58.54522723037243,25.908657101804447,5.955460388295272
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2295_-XKNxPP.jpg,Tomato septoria leaf spot,train,50.42881709044604,28.934792472310527,6.919122563206856
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1872_.jpg,Tomato septoria leaf spot,train,55.57673515711765,20.386880520170454,5.705181481741536
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot687_.jpg,Tomato septoria leaf spot,train,49.42802891336792,20.50907852392931,6.4953686338750805
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1214_.jpg,Tomato septoria leaf spot,train,49.95001289301968,25.151353279093563,6.243658168595389
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1481_.jpg,Tomato septoria leaf spot,train,46.881857203145984,25.13085636354321,6.695456390246108
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot416_.jpg,Tomato septoria leaf spot,train,43.05966219178195,23.398516842371915,6.542357697528185
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2024_.jpg,Tomato septoria leaf spot,train,46.00790617449182,29.429869902401357,5.943835042114276
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot867_.jpg,Tomato septoria leaf spot,train,57.486605087859004,31.291023214350236,6.014313603920777
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot345_.jpg,Tomato septoria leaf spot,train,47.3737854385156,27.24196507111057,6.163537628022795
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot1981_.jpg,Tomato septoria leaf spot,train,46.00653359751172,25.28211122038647,6.6635374252542
/content/dataset_extraction/dataset/train/Tomato septoria leaf spot/septoria leaf spot2215_.jpg,Tomato septoria leaf spot,train,42.47172179925203,33.392854406574585,6.206017494864955
